class,title,description,link
0,自動車部品の中古部品・リビルトパーツの検索や購入にRECOジャパン ...,"自動車部品を在庫点数120万点以上の中古部品、リビルトパーツからリアルタイムに
検索、オンライン購入が可能。自動車の修理は、中古部品・リビルトパーツ（リサイクル
部品）で修理代を賢く節約.",http://www.recojapan.com/
0,自動車部品検索 - MonotaRO,"自動車部品検索. >>検索対象商品一覧はこちら. 型式指定/類別区分番号から探す. お
探しの部品の車検証内容をご確認のうえ、下記の入力欄を埋めてください。 「型式」を
入力、または「型式指定番号」と「類別区分番号」を入力して検索してください。 ご利用
方法 ...",https://www.monotaro.com/car/partsSearch/
0,韓国自動車部品会社、「日本から全量輸入していた変速機部品を国産化 ...,3 日前 ... 韓国の自動車部品会社「ＤＩＣ」は現代・起亜車の「グレンジャー」「Ｋ７」に搭載され.,https://headlines.yahoo.co.jp/hl?a=20190826-00000025-cnippou-kr
1,自動車部品 | つばきグループ,"... (タイミングチェーンシステム) エンジン系： カム駆動/補機駆動チェーンシステム (
タイミングチェーンシステム) · 電動化対応への取り組み · モジュール · 高速昇降リフタ. 
モジュール商品. サポート・お問い合わせ. HOME>; 自動車部品. 製品情報 自動車部品
 ...",https://www.tsubakimoto.jp/automotive/
0,保養施設・運動施設 | 日本自動車部品工業健康保険組合,"当健康保険組合では、みなさまがより健康で充実した生活を過ごせるようにするための
サポートを行っています。事業の一環として、当健康保険組合が行っている保健事業
についてご案内します。 保険事業一覧. 直営保養所 ザ・グラン伊豆高原. 直営保養所 ...",http://kenpokumiai.jp/member/resort/index.html
0,建設機械 - Wikipedia,"建設機械（けんせつきかい、英語: construction equipment）は、土木・建築の作業（
工事）に使われる機械の総称である。省略して建機（けんき）、または重機（じゅうき、
heavy equipment）とも呼称される。人力で施工することが困難な作業を機械化したもの
が ...",https://ja.wikipedia.org/wiki/%E5%BB%BA%E8%A8%AD%E6%A9%9F%E6%A2%B0
1,主要商品 - 建設機械・車両｜商品・サービス｜小松製作所 - 建設機械の ...,"コマツの建設・鉱山機械、フォークリフト「主要商品」ページです。コマツでは、油圧
ショベルやフォークリフトなどの建設機械、重機、産業機械等の事業をグローバルに
展開しています。",https://home.komatsu/jp/products/construction-machine/
1,建設機械｜ヤンマー,"ヤンマーのショベルカー、ホイルローダー、発電機などの建設機械をご紹介します。また
優遇税制やサポート情報、事例紹介などの建設機械に関するさまざまなコンテンツも
ご覧いただけます。",https://www.yanmar.com/jp/construction/
1,[技能講習]車両系建設機械（整地・運搬・積込み用及び掘削用）運転技能 ...,"[技能講習]車両系建設機械（整地・運搬・積込み用及び掘削用）運転技能講習のコース
や受講要件、主な対象機械をご紹介しています。",https://www.komatsu-kyoshujo.co.jp/KkjReservation/Subjects/CourseListSkillVehiclesReadjustLand.aspx
0,日本建設機械工業会,"2019.03.29, 2019年2月度建設機械出荷金額統計まとまる. 2019.03.12, 平成30年度
「自殺対策強化月間」における取り組みの要請（経済産業省・中小企業庁）. 2019.03.05
, 平成31年「STOP!熱中症 クールワークキャンペーン」の実施について（厚生労働省）.",http://www.cema.or.jp/
0,一般社団法人日本建設機械施工協会,"一般社団法人日本建設機械施工協会｜Japan Construction Machinery and 
Construction Association.",https://jcmanet.or.jp/
1,建設機械 | Caterpillar - Cat,"300を超える機械からなる製品ラインを揃えたCaterpillarでは、常に変化するお客様の
ニーズに対応するため、製品ラインを定期的に更新し、製品の改良を続けています。",https://www.cat.com/ja_JP/products/new/equipment.html
0,建設機械、重機(車体 トラック、ダンプ、建設機械)の商品一覧 - ヤフオク!,"建設機械、重機(車体 トラック、ダンプ、建設機械)の新品・未使用品・中古品なら、
ヤフオク!。ヤフオク!は常時約5000万点以上の商品数を誇る、誰でもかんたんに
売り買いが楽しめるサービスです。圧倒的人気オークションに加え、フリマ出品ですぐ
売れる、買える ...",https://auctions.yahoo.co.jp/category/list/2084241153/
1,日本工業出版(株) / 建設機械,"建設機械 2019年4月号. 販売価格(税込): 2,138 円. □特集:建設機械アタッチメントの
最新情報 □特集:生産性向上を実現するICT技術2. 建設機械 2019年3月号. 販売価格
(税込): 2,138 円. □特集:生産性向上を実現するICT技術1. 建設機械 2019年2月号.",https://www.nikko-pb.co.jp/products/list.php?category_id=18
0,車体 トラック、ダンプ、建設機械 の中古品、新品 - ヤフオク!,"車体、トラック、ダンプ、建設機械ならヤフオク!。自動車、オートバイの圧倒的な商品数
のネットオークションで新品、中古、アウトレット品、訳あり品を最安値価格で落札して
購入しよう！ 送料無料、手数料無料の商品もあります。不用品の処分には出品、買取
が ...",https://auctions.yahoo.co.jp/list1/26368-category.html
0,受託加工の解説 | イプロスモノシリ | モノシリ | 製造業技術用語集,"イプロスモノシリは受託加工に携わるエンジニアの為に技術用語集を始めとした
ものづくりデータベースを提供、専門分野のスキルアップや技術伝承を支援する、製造業
の最先端を学べるサイトです。",https://www.ipros.jp/monosiri/term/%E5%8F%97%E8%A8%97%E5%8A%A0%E5%B7%A5
0,受託加工業（各種加工・表面処理）-メーカー（機械・電気）の転職・求人 ...,"受託加工業（各種加工・表面処理）-メーカー（機械・電気）の転職・求人情報ページ。
パーソルキャリアが運営する転職サイトのdoda（デューダ）では、大手・優良企業を中心
に豊富な求人情報を掲載中。エージェントサービスでは、キャリアアドバイザーが、非
公開 ...",https://doda.jp/DodaFront/View/JobSearchList/j_ind__0215S/-preBtn__2/
0,受託製造・加工業（個別受注型）の業績向上方程式 ｜ 製造業・部品加 ...,"受託加工業の業績方程式とは？ 受託製造業・加工業の業績方程式とは？いろいろな
方程式はあるが、実際の現場で使えて、効果の高い物でなくては意味がありません。
受託製造業・加工業の専門コンサルタントとして、数百の現場を見てきて …",https://inouemasashi.com/manufacturing-consulting-menu1/
1,"ものづくりコンサルティング | 製造業業界動向,製造業景気,受託加工 ...","ものづくりコンサルティング | 船井総合研究所が提供する「ものづくり」業界に特化した
ページです。産業機器や産業機械の製造メーカーや、機械加工業や板金加工業などの
受託型の部品加工業や、商社に対して、「 人材・人手不足を解決するデジタル ...",https://www.funaisoken.co.jp/industry_theme/maker
0,受託加工業は「下請け企業」でなく「パートナー企業」を目指すべき ｜ 製造 ...,"2019年7月29日 ... 製造業経営コンサルタントの井上です。 先日、山口県の切削加工業でNo.1のご支援先
の社長とのやり取りで、やはり成長企業は考え方・こだわるポイントが違うなと感じました
。 それは「受託加工業」は、「下請け企業」なのかという点 …",https://inouemasashi.com/manufacturing-consulting/%E5%8F%97%E8%A8%97%E5%8A%A0%E5%B7%A5%E6%A5%AD%E3%81%AF%E3%80%81%E4%B8%8B%E8%AB%8B%E3%81%91%E3%81%A7%E3%81%AA%E3%81%8F%E3%80%8C%E3%83%91%E3%83%BC%E3%83%88%E3%83%8A%E3%83%BC%E3%80%8D%E3%82%92%E7%9B%AE/
0,ファクトリービジネス研究会 メーカー・受託型製造業経営部会 《無料お試し ...,"ファクトリービジネス研究会 メーカー・受託型製造業経営部会 《無料お試し参加受付中》 
| コンサルティング事業で培ってきた成功モデルを武器に、多数の経営 ... 板金加工業や
セットメーカーなどの受託型製造業に特化した、業績アップ情報をご提供いたします。",https://www.funaisoken.co.jp/study/100567
0,受託加工業（各種加工・表面処理）（メーカー（機械・電気）業界）の転職 ...,"受託加工業（各種加工・表面処理）（メーカー（機械・電気）業界）の転職・求人情報を探す
ならtype。勤務地やこだわり条件で絞込み、簡単に目的の求人をピックアップ。また、
転職について学べるノウハウ情報や転職活動のサポート情報も充実！満足度の高い ...",https://type.jp/job-industry/5/43/
